id,name,orcid,works_count,cited_by_count,h_index,i10_index,2yr_mean_citedness,institution,country,top_concepts,works_api_url
https://openalex.org/A5088723671,Michael Häusser,https://orcid.org/0000-0002-2673-8957,254,27423,81,143,21.842105263157894,University of Hong Kong,HK,"Artificial intelligence, Psychology, Psychology, Neuroscience",https://api.openalex.org/works?filter=author.id:A5088723671
https://openalex.org/A5009389346,Luc H. Arnal,https://orcid.org/0000-0002-2226-6497,58,4464,20,27,1.7727272727272727,Assistance Publique – Hôpitaux de Paris,FR,"Recall, Aperiodic graph, Aperiodic graph, Statistics",https://api.openalex.org/works?filter=author.id:A5009389346
https://openalex.org/A5066126918,Anne‐Lise Giraud,https://orcid.org/0000-0002-1261-3555,137,8762,39,60,2.475,Inserm,FR,"Speech recognition, Computer science, Modular design, Functional integration",https://api.openalex.org/works?filter=author.id:A5066126918
https://openalex.org/A5047963275,Gustavo Deco,https://orcid.org/0000-0002-8995-7583,919,39283,99,451,8.335164835164836,"Czech Academy of Sciences, Institute of Computer Science",CZ,"Siemens, Collective behavior, Embodied cognition, Recall",https://api.openalex.org/works?filter=author.id:A5047963275
https://openalex.org/A5047727568,Viktor Jirsa,https://orcid.org/0000-0002-8251-8860,535,25217,78,241,7.63030303030303,Inserm,FR,"Public economics, Metronome, Metronome, Embodied cognition",https://api.openalex.org/works?filter=author.id:A5047727568
https://openalex.org/A5091022473,P. A. Robinson,https://orcid.org/0000-0002-5050-9804,597,19362,66,334,23.875,The University of Sydney,AU,"Spatial frequency, Glymphatic system, Interdependent networks, Saddle-node bifurcation, Saddle-node bifurcation",https://api.openalex.org/works?filter=author.id:A5091022473
https://openalex.org/A5004133705,Blake A. Richards,https://orcid.org/0000-0001-9662-2151,137,6696,33,58,16.195121951219512,McGill University,CA,"Embodied cognition, Embodied cognition, Embodied cognition, Recall",https://api.openalex.org/works?filter=author.id:A5004133705
https://openalex.org/A5066294254,Timothy Lillicrap,https://orcid.org/0000-0001-8918-486X,158,64014,58,109,74.73684210526316,Google (United States),US,"Perplexity, Embodied cognition, Embodied cognition, Embodied cognition",https://api.openalex.org/works?filter=author.id:A5066294254
https://openalex.org/A5043167556,Philippe Beaudoin,,39,2265,18,19,0.0,University of British Columbia,CA,"Embodied cognition, Embodied cognition, Motion (physics), Motion (physics), Motion (physics)",https://api.openalex.org/works?filter=author.id:A5043167556
https://openalex.org/A5086198262,Yoshua Bengio,https://orcid.org/0000-0002-9322-3515,1290,479505,187,721,72.59583333333333,Centre Universitaire de Mila,DZ,"Computer science, Environmental science, Geology, Engineering",https://api.openalex.org/works?filter=author.id:A5086198262
https://openalex.org/A5049095056,Rafał Bogacz,https://orcid.org/0000-0002-8994-1661,230,12053,48,105,6.761904761904762,MRC Brain Network Dynamics Unit,GB,"Recall, Recall, Recall, Recall",https://api.openalex.org/works?filter=author.id:A5049095056
https://openalex.org/A5049137362,Amelia J. Christensen,https://orcid.org/0000-0002-0082-4822,12,1697,8,8,1.0,,,"Statistics, Financial economics, Futures contract, Energy transfer, Deep learning",https://api.openalex.org/works?filter=author.id:A5049137362
https://openalex.org/A5039497694,Claudia Clopath,https://orcid.org/0000-0003-4507-8648,263,15010,43,100,7.589473684210526,Imperial College London,GB,"Embodied cognition, Embodied cognition, Embodied cognition, Recall",https://api.openalex.org/works?filter=author.id:A5039497694
https://openalex.org/A5039460327,Rui Ponte Costa,https://orcid.org/0000-0003-2595-2027,114,2540,23,32,3.0606060606060606,University of Bristol,GB,"Public economics, Welfare, Welfare, Similarity (geometry)",https://api.openalex.org/works?filter=author.id:A5039460327
https://openalex.org/A5071515642,Archy O. de Berker,https://orcid.org/0000-0002-3460-7172,23,2672,16,16,0.0,,,"Dissociation (chemistry), Dissociation (chemistry), Intraclass correlation, Anatomy, Anatomy",https://api.openalex.org/works?filter=author.id:A5071515642
https://openalex.org/A5056551357,Surya Ganguli,https://orcid.org/0000-0002-9264-7551,261,17325,61,142,17.5,Stanford University,US,"Embodied cognition, Embodied cognition, Recall, Recall",https://api.openalex.org/works?filter=author.id:A5056551357
https://openalex.org/A5073293567,Colleen J. Gillon,https://orcid.org/0000-0002-2253-7816,17,1472,8,7,3.75,Imperial College London,GB,"Gene, Gene, Messenger RNA, Anatomy",https://api.openalex.org/works?filter=author.id:A5073293567
https://openalex.org/A5026532071,Danijar Hafner,https://orcid.org/0000-0002-9534-7271,54,3189,20,26,22.333333333333332,Google (United States),US,"Finance, Finance, Autoencoder, Gene",https://api.openalex.org/works?filter=author.id:A5026532071
https://openalex.org/A5049757389,Ádám Kepecs,https://orcid.org/0000-0003-0049-8120,118,12550,46,59,3.0,Washington University in St. Louis,US,"Recall, Optical switch, Finance, Finance",https://api.openalex.org/works?filter=author.id:A5049757389
https://openalex.org/A5025338734,Peter E. Latham,https://orcid.org/0000-0001-8713-9328,174,14300,45,76,5.242424242424242,University College London,GB,"Bridge (graph theory), Poisson distribution, Poisson distribution, Finance, Finance",https://api.openalex.org/works?filter=author.id:A5025338734
https://openalex.org/A5006191787,Grace W. Lindsay,https://orcid.org/0000-0001-9904-7471,34,2930,13,13,36.09090909090909,New York University,US,"Similarity (geometry), Statistics, Statistics, Deep learning",https://api.openalex.org/works?filter=author.id:A5006191787
https://openalex.org/A5082132955,Kenneth D. Miller,https://orcid.org/0000-0002-1433-0647,133,12315,45,69,3.9411764705882355,Center for Theoretical Physics,PL,"Poisson distribution, Spatial frequency, Spatial frequency, Spatial frequency",https://api.openalex.org/works?filter=author.id:A5082132955
https://openalex.org/A5102792799,Christopher C. Pack,https://orcid.org/0000-0002-5538-7914,138,6343,40,72,4.16,Montreal Neurological Institute and Hospital,CA,"Computer science, Counterintuitive, Second-order stimulus, Second-order stimulus",https://api.openalex.org/works?filter=author.id:A5102792799
https://openalex.org/A5088598187,Panayiota Poirazi,https://orcid.org/0000-0001-6152-595X,194,8414,38,76,6.0754716981132075,FORTH Institute of Molecular Biology and Biotechnology,GR,"Welfare, Fermentation, Recall, Recall",https://api.openalex.org/works?filter=author.id:A5088598187
https://openalex.org/A5008620732,Pieter R. Roelfsema,https://orcid.org/0000-0002-1625-0034,354,23390,72,163,6.4324324324324325,Vrije Universiteit Amsterdam,NL,"Coma (optics), Welfare, Embodied cognition, Recall",https://api.openalex.org/works?filter=author.id:A5008620732
https://openalex.org/A5030804320,João Sacramento,https://orcid.org/0000-0002-2837-9695,58,1665,15,19,2.2857142857142856,,,"Recall, Modular design, Similarity (geometry), Gene",https://api.openalex.org/works?filter=author.id:A5030804320
https://openalex.org/A5011428379,Andrew Saxe,https://orcid.org/0000-0002-9831-8812,111,5634,27,36,6.361702127659575,Universidad de Londres,MX,"Autoencoder, Fourier transform, Similarity (geometry), Similarity (geometry)",https://api.openalex.org/works?filter=author.id:A5011428379
https://openalex.org/A5062849992,Benjamin Scellier,,28,1642,9,9,2.875,,,"Statistics, Statistics, Statistics, Deep learning, Deep learning",https://api.openalex.org/works?filter=author.id:A5062849992
https://openalex.org/A5052335069,Anna C. Schapiro,https://orcid.org/0000-0001-8086-0331,128,5594,27,43,2.3157894736842106,California University of Pennsylvania,US,"Recall, Recall, Recall, Recall",https://api.openalex.org/works?filter=author.id:A5052335069
https://openalex.org/A5033106713,Walter Senn,https://orcid.org/0000-0003-3622-0497,251,7242,41,82,4.4,University of Bern,CH,"Recall, Recall, Finance, Finance",https://api.openalex.org/works?filter=author.id:A5033106713
https://openalex.org/A5013028446,Greg Wayne,,60,7257,29,39,42.333333333333336,Google (United Kingdom),GB,"Embodied cognition, Embodied cognition, Embodied cognition, Recall, Autoencoder",https://api.openalex.org/works?filter=author.id:A5013028446
https://openalex.org/A5001875800,Friedemann Zenke,https://orcid.org/0000-0003-1883-644X,89,7035,27,33,3.2222222222222223,Friedrich Miescher Institute,CH,"Finance, Finance, Signal processing, Gene",https://api.openalex.org/works?filter=author.id:A5001875800
https://openalex.org/A5028769863,Joel Zylberberg,https://orcid.org/0000-0002-8208-5698,83,2981,21,30,2.8823529411764706,Canadian Institute for Advanced Research,CA,"Piezoelectricity, Finance, Finance, Autoencoder",https://api.openalex.org/works?filter=author.id:A5028769863
https://openalex.org/A5000703561,Denis Thérien,https://orcid.org/0000-0002-7545-909X,120,3501,29,61,0.0,,,"First-order logic, First-order logic, First-order logic, First-order logic",https://api.openalex.org/works?filter=author.id:A5000703561
https://openalex.org/A5072047827,Konrad P. Körding,https://orcid.org/0000-0001-8408-4499,446,23538,73,219,13.634615384615385,California University of Pennsylvania,US,"Embodied cognition, Embodied cognition, Recall, Poisson distribution",https://api.openalex.org/works?filter=author.id:A5072047827
https://openalex.org/A5069346030,Quentin J. M. Huys,https://orcid.org/0000-0002-8999-574X,287,11169,50,110,2.5057471264367814,University College London,GB,"Data mining, Psychology, Library science, Information retrieval",https://api.openalex.org/works?filter=author.id:A5069346030
https://openalex.org/A5046512944,Tiago V. Maia,https://orcid.org/0000-0002-5254-0389,60,5368,26,35,1.5,Centro Hospitalar de Lisboa Central,PT,"Information retrieval, Computer science, Table (database), Database, Germination",https://api.openalex.org/works?filter=author.id:A5046512944
https://openalex.org/A5007609257,Michael J. Frank,https://orcid.org/0000-0001-8451-0523,456,37805,97,217,4.230769230769231,Allen Institute for Brain Science,US,"Recall, Recall, Recall, Recall",https://api.openalex.org/works?filter=author.id:A5007609257
https://openalex.org/A5065568884,Sander Nieuwenhuis,https://orcid.org/0000-0003-2418-3879,1073,23933,65,115,3.891891891891892,Leiden University,NL,"Computer science, Psychology, Extinction (optical mineralogy), Psychopharmacology, Psychopharmacology",https://api.openalex.org/works?filter=author.id:A5065568884
https://openalex.org/A5032945266,Birte U. Forstmann,https://orcid.org/0000-0002-1005-1675,297,15185,62,134,1.9152542372881356,University of Amsterdam,NL,"Embodied cognition, Germination, Bridge (graph theory), Finance",https://api.openalex.org/works?filter=author.id:A5032945266
https://openalex.org/A5063079579,Eric‐Jan Wagenmakers,https://orcid.org/0000-0003-1596-1034,763,73191,111,343,6.037383177570093,University of Amsterdam,NL,"Public economics, Public economics, Recall, Recall",https://api.openalex.org/works?filter=author.id:A5063079579
https://openalex.org/A5057780747,Roger D. Traub,https://orcid.org/0000-0002-4879-5936,242,24929,83,152,4.5,University of Pennsylvania,US,"Germination, Voltage clamp, Poisson distribution, GABAB receptor",https://api.openalex.org/works?filter=author.id:A5057780747
https://openalex.org/A5082429924,Richard Miles,https://orcid.org/0000-0001-7303-0233,128,15098,62,95,15.0,Collège de France,FR,"Voltage clamp, Voltage clamp, Voltage clamp, Voltage clamp, GABAB receptor",https://api.openalex.org/works?filter=author.id:A5082429924
https://openalex.org/A5043055788,M. I. Rabinovich,https://orcid.org/0000-0003-4499-5348,378,11742,56,157,1.5,"University of California, San Diego",US,"Wind tunnel, Collective behavior, Embodied cognition, Recall",https://api.openalex.org/works?filter=author.id:A5043055788
https://openalex.org/A5061696167,Pablo Varona,https://orcid.org/0000-0002-1754-8991,224,4325,33,80,1.5625,Universidad Autónoma de Madrid,ES,"Computational neuroscience, Psychology, Neuroscience, Cognitive science",https://api.openalex.org/works?filter=author.id:A5061696167
https://openalex.org/A5109006538,Allen I. Selverston,,153,9169,51,106,0.0,"University of California, San Diego",US,"Hemolymph, Hemolymph, Commissure, Hodgkin–Huxley model",https://api.openalex.org/works?filter=author.id:A5109006538
https://openalex.org/A5005081662,Henry D. I. Abarbanel,https://orcid.org/0000-0002-4690-6081,364,24494,61,174,2.0,,,"Collective behavior, Crawling, Crawling, Poisson distribution",https://api.openalex.org/works?filter=author.id:A5005081662
https://openalex.org/A5072984510,Garrett B. Goh,https://orcid.org/0000-0002-8858-0868,36,2042,18,24,0.0,Pacific Northwest National Laboratory,US,"Gene, Gene, Gene, Gene, Gene",https://api.openalex.org/works?filter=author.id:A5072984510
https://openalex.org/A5023448303,Nathan O. Hodas,https://orcid.org/0000-0003-1914-0057,83,2800,20,31,0.0,,,"User-generated content, Finance, Modular design, Autoencoder, Autoencoder",https://api.openalex.org/works?filter=author.id:A5023448303
https://openalex.org/A5009322871,Abhinav Vishnu,https://orcid.org/0000-0002-0593-4780,133,4311,28,69,1.0,Indian Institute of Technology Gandhinagar,IN,"Recall, Recall, Finance, Communications system",https://api.openalex.org/works?filter=author.id:A5009322871
https://openalex.org/A5066641278,Marcel Stimberg,https://orcid.org/0000-0002-2648-4790,52,1876,16,18,2.0,Sorbonne Université,FR,"Finance, Interaural time difference, Network model, Gene",https://api.openalex.org/works?filter=author.id:A5066641278
https://openalex.org/A5076201697,Romain Brette,https://orcid.org/0000-0003-0110-1623,328,7415,37,74,2.6,Centre National de la Recherche Scientifique,FR,"Anatomy, Physics, Retinal waves, Bistratified cell, Neuroscience",https://api.openalex.org/works?filter=author.id:A5076201697
https://openalex.org/A5053227067,Dan F. M. Goodman,https://orcid.org/0000-0003-1007-6474,115,4548,26,41,0.6363636363636364,Imperial College London,GB,"Modular design, Modular design, Monaural, Interaural time difference",https://api.openalex.org/works?filter=author.id:A5053227067
https://openalex.org/A5031715686,Samuel J. Gershman,https://orcid.org/0000-0002-6546-3298,438,20281,71,206,5.632352941176471,Harvard University,US,"Public economics, Competence (human resources), Competence (human resources), Competence (human resources)",https://api.openalex.org/works?filter=author.id:A5031715686
https://openalex.org/A5043228682,Eric Horvitz,https://orcid.org/0000-0002-8823-0614,671,40131,94,372,44.52173913043478,Microsoft (United States),US,"Protein sequencing, Dynamic web page, Perplexity, Perplexity",https://api.openalex.org/works?filter=author.id:A5043228682
https://openalex.org/A5071093940,Joshua B. Tenenbaum,https://orcid.org/0000-0002-1925-2035,932,73138,114,449,8.668141592920353,Institute of Cognitive and Brain Sciences,US,"Human–computer interaction, Epistemology, Epistemology, Psychoanalysis",https://api.openalex.org/works?filter=author.id:A5071093940
https://openalex.org/A5033557144,Adam Marblestone,https://orcid.org/0000-0001-9833-9931,69,5712,24,30,29.666666666666668,Massachusetts Institute of Technology,US,"Embodied cognition, Finance, Time domain, Time domain",https://api.openalex.org/works?filter=author.id:A5033557144
https://openalex.org/A5033785127,Robert C. Wilson,https://orcid.org/0000-0002-2963-2971,486,17748,65,175,7.769230769230769,Royal Brompton Hospital,GB,"Philosophy, Humanities, History, Cilium",https://api.openalex.org/works?filter=author.id:A5033785127
https://openalex.org/A5067451415,Anne Collins,https://orcid.org/0000-0003-3751-3662,140,6237,35,63,5.695652173913044,"University of California, Berkeley",US,"Recall, Bayesian statistics, Bayesian statistics, Finance",https://api.openalex.org/works?filter=author.id:A5067451415
https://openalex.org/A5075074221,Maximilian Riesenhuber,https://orcid.org/0000-0002-5744-0408,108,11343,31,51,1.8888888888888888,Center for Neuro-Oncology,US,"Selective auditory attention, Germination, Finance, Similarity (geometry)",https://api.openalex.org/works?filter=author.id:A5075074221
https://openalex.org/A5090893364,Tomaso Poggio,,13,885,6,6,0.0,,,"Finance, Motion (physics), Gene, Gene, Statistics",https://api.openalex.org/works?filter=author.id:A5090893364
https://openalex.org/A5029077543,Christopher J. Honey,https://orcid.org/0000-0002-0745-5089,117,17956,45,64,7.75,Johns Hopkins University,US,"Physics, Engineering, Mathematical analysis, Meteorology, Volume (thermodynamics)",https://api.openalex.org/works?filter=author.id:A5029077543
https://openalex.org/A5019855901,Jean‐Philippe Thivierge,https://orcid.org/0000-0003-2457-7173,84,1768,16,22,0.6666666666666666,University of Ottawa,CA,"Recall, Poisson distribution, Poisson distribution, Poisson distribution, Modular design",https://api.openalex.org/works?filter=author.id:A5019855901
https://openalex.org/A5070153805,Jeffrey M. Beck,,49,5623,22,27,0.0,Duke University,US,"Poisson distribution, Extinction (optical mineralogy), Description logic, Smooth pursuit, Similarity (geometry)",https://api.openalex.org/works?filter=author.id:A5070153805
